Input Graph(V=200, E=2517) {
e{{71}->{108}, 1.0}
e{{71}->{140}, 1.0}
e{{71}->{76}, 1.0}
e{{71}->{12}, 1.0}
e{{71}->{109}, 1.0}
e{{71}->{168}, 1.0}
e{{71}->{103}, 1.0}
e{{71}->{164}, 1.0}
e{{71}->{35}, 1.0}
e{{71}->{65}, 1.0}
e{{71}->{128}, 1.0}
e{{71}->{191}, 1.0}
e{{71}->{161}, 1.0}
e{{71}->{129}, 1.0}
e{{71}->{27}, 1.0}
e{{71}->{158}, 1.0}
e{{71}->{189}, 1.0}
e{{71}->{23}, 1.0}
e{{71}->{185}, 1.0}

e{{72}->{148}, 1.0}
e{{72}->{55}, 1.0}
e{{72}->{51}, 1.0}
e{{72}->{111}, 1.0}
e{{72}->{171}, 1.0}
e{{72}->{3}, 1.0}
e{{72}->{96}, 1.0}
e{{72}->{92}, 1.0}
e{{72}->{26}, 1.0}
e{{72}->{24}, 1.0}
e{{72}->{59}, 1.0}
e{{72}->{90}, 1.0}
e{{72}->{54}, 1.0}
e{{72}->{19}, 1.0}
e{{72}->{17}, 1.0}
e{{72}->{77}, 1.0}
e{{72}->{79}, 1.0}
e{{72}->{13}, 1.0}
e{{72}->{75}, 1.0}
e{{72}->{4}, 1.0}
e{{72}->{37}, 1.0}
e{{72}->{70}, 1.0}
e{{72}->{192}, 1.0}
e{{72}->{99}, 1.0}
e{{72}->{194}, 1.0}
e{{72}->{159}, 1.0}
e{{72}->{95}, 1.0}
e{{72}->{126}, 1.0}

e{{73}->{152}, 1.0}
e{{73}->{87}, 1.0}
e{{73}->{178}, 1.0}
e{{73}->{82}, 1.0}
e{{73}->{110}, 1.0}
e{{73}->{48}, 1.0}
e{{73}->{15}, 1.0}
e{{73}->{137}, 1.0}
e{{73}->{76}, 1.0}
e{{73}->{140}, 1.0}
e{{73}->{10}, 1.0}
e{{73}->{69}, 1.0}
e{{73}->{103}, 1.0}
e{{73}->{135}, 1.0}
e{{73}->{129}, 1.0}
e{{73}->{196}, 1.0}
e{{73}->{164}, 1.0}
e{{73}->{94}, 1.0}
e{{73}->{158}, 1.0}
e{{73}->{93}, 1.0}
e{{73}->{64}, 1.0}
e{{73}->{122}, 1.0}

e{{74}->{86}, 1.0}
e{{74}->{88}, 1.0}
e{{74}->{78}, 1.0}
e{{74}->{80}, 1.0}
e{{74}->{67}, 1.0}
e{{74}->{34}, 1.0}
e{{74}->{5}, 1.0}
e{{74}->{197}, 1.0}
e{{74}->{30}, 1.0}
e{{74}->{59}, 1.0}
e{{74}->{26}, 1.0}
e{{74}->{90}, 1.0}
e{{74}->{125}, 1.0}
e{{74}->{118}, 1.0}
e{{74}->{25}, 1.0}
e{{74}->{56}, 1.0}
e{{74}->{19}, 1.0}
e{{74}->{21}, 1.0}
e{{74}->{174}, 1.0}
e{{74}->{170}, 1.0}
e{{74}->{44}, 1.0}
e{{74}->{70}, 1.0}
e{{74}->{66}, 1.0}
e{{74}->{165}, 1.0}
e{{74}->{4}, 1.0}
e{{74}->{68}, 1.0}
e{{74}->{159}, 1.0}
e{{74}->{126}, 1.0}
e{{74}->{192}, 1.0}
e{{74}->{157}, 1.0}

e{{75}->{119}, 1.0}
e{{75}->{121}, 1.0}
e{{75}->{148}, 1.0}
e{{75}->{84}, 1.0}
e{{75}->{51}, 1.0}
e{{75}->{177}, 1.0}
e{{75}->{171}, 1.0}
e{{75}->{173}, 1.0}
e{{75}->{170}, 1.0}
e{{75}->{36}, 1.0}
e{{75}->{3}, 1.0}
e{{75}->{38}, 1.0}
e{{75}->{5}, 1.0}
e{{75}->{34}, 1.0}
e{{75}->{98}, 1.0}
e{{75}->{56}, 1.0}
e{{75}->{114}, 1.0}
e{{75}->{139}, 1.0}
e{{75}->{174}, 1.0}
e{{75}->{13}, 1.0}
e{{75}->{8}, 1.0}
e{{75}->{72}, 1.0}
e{{75}->{132}, 1.0}
e{{75}->{6}, 1.0}
e{{75}->{134}, 1.0}
e{{75}->{37}, 1.0}
e{{75}->{130}, 1.0}
e{{75}->{33}, 1.0}
e{{75}->{97}, 1.0}
e{{75}->{155}, 1.0}

e{{76}->{49}, 1.0}
e{{76}->{16}, 1.0}
e{{76}->{115}, 1.0}
e{{76}->{109}, 1.0}
e{{76}->{142}, 1.0}
e{{76}->{73}, 1.0}
e{{76}->{137}, 1.0}
e{{76}->{71}, 1.0}
e{{76}->{1}, 1.0}
e{{76}->{65}, 1.0}
e{{76}->{160}, 1.0}
e{{76}->{189}, 1.0}
e{{76}->{28}, 1.0}
e{{76}->{127}, 1.0}
e{{76}->{158}, 1.0}
e{{76}->{153}, 1.0}
e{{76}->{89}, 1.0}
e{{76}->{27}, 1.0}
e{{76}->{116}, 1.0}
e{{76}->{23}, 1.0}
e{{76}->{172}, 1.0}
e{{76}->{10}, 1.0}
e{{76}->{64}, 1.0}
e{{76}->{35}, 1.0}
e{{76}->{29}, 1.0}
e{{76}->{93}, 1.0}
e{{76}->{60}, 1.0}

e{{77}->{90}, 1.0}
e{{77}->{155}, 1.0}
e{{77}->{123}, 1.0}
e{{77}->{54}, 1.0}
e{{77}->{52}, 1.0}
e{{77}->{148}, 1.0}
e{{77}->{51}, 1.0}
e{{77}->{174}, 1.0}
e{{77}->{80}, 1.0}
e{{77}->{79}, 1.0}
e{{77}->{143}, 1.0}
e{{77}->{106}, 1.0}
e{{77}->{170}, 1.0}
e{{77}->{6}, 1.0}
e{{77}->{8}, 1.0}
e{{77}->{72}, 1.0}
e{{77}->{39}, 1.0}
e{{77}->{130}, 1.0}
e{{77}->{194}, 1.0}
e{{77}->{67}, 1.0}
e{{77}->{163}, 1.0}
e{{77}->{125}, 1.0}
e{{77}->{0}, 1.0}

e{{78}->{61}, 1.0}
e{{78}->{55}, 1.0}
e{{78}->{121}, 1.0}
e{{78}->{24}, 1.0}
e{{78}->{117}, 1.0}
e{{78}->{111}, 1.0}
e{{78}->{144}, 1.0}
e{{78}->{199}, 1.0}
e{{78}->{67}, 1.0}
e{{78}->{34}, 1.0}
e{{78}->{162}, 1.0}
e{{78}->{197}, 1.0}
e{{78}->{36}, 1.0}
e{{78}->{157}, 1.0}
e{{78}->{56}, 1.0}
e{{78}->{19}, 1.0}
e{{78}->{85}, 1.0}
e{{78}->{79}, 1.0}
e{{78}->{143}, 1.0}
e{{78}->{174}, 1.0}
e{{78}->{107}, 1.0}
e{{78}->{171}, 1.0}
e{{78}->{74}, 1.0}
e{{78}->{138}, 1.0}
e{{78}->{39}, 1.0}
e{{78}->{6}, 1.0}
e{{78}->{70}, 1.0}
e{{78}->{134}, 1.0}
e{{78}->{41}, 1.0}
e{{78}->{163}, 1.0}
e{{78}->{101}, 1.0}
e{{78}->{0}, 1.0}

e{{79}->{59}, 1.0}
e{{79}->{123}, 1.0}
e{{79}->{125}, 1.0}
e{{79}->{55}, 1.0}
e{{79}->{90}, 1.0}
e{{79}->{57}, 1.0}
e{{79}->{148}, 1.0}
e{{79}->{84}, 1.0}
e{{79}->{51}, 1.0}
e{{79}->{86}, 1.0}
e{{79}->{117}, 1.0}
e{{79}->{80}, 1.0}
e{{79}->{144}, 1.0}
e{{79}->{111}, 1.0}
e{{79}->{18}, 1.0}
e{{79}->{44}, 1.0}
e{{79}->{77}, 1.0}
e{{79}->{3}, 1.0}
e{{79}->{133}, 1.0}
e{{79}->{96}, 1.0}
e{{79}->{98}, 1.0}
e{{79}->{118}, 1.0}
e{{79}->{112}, 1.0}
e{{79}->{143}, 1.0}
e{{79}->{145}, 1.0}
e{{79}->{78}, 1.0}
e{{79}->{72}, 1.0}
e{{79}->{136}, 1.0}
e{{79}->{138}, 1.0}
e{{79}->{99}, 1.0}
e{{79}->{66}, 1.0}
e{{79}->{194}, 1.0}
e{{79}->{33}, 1.0}
e{{79}->{97}, 1.0}

e{{80}->{24}, 1.0}
e{{80}->{26}, 1.0}
e{{80}->{148}, 1.0}
e{{80}->{119}, 1.0}
e{{80}->{77}, 1.0}
e{{80}->{44}, 1.0}
e{{80}->{79}, 1.0}
e{{80}->{38}, 1.0}
e{{80}->{3}, 1.0}
e{{80}->{67}, 1.0}
e{{80}->{131}, 1.0}
e{{80}->{95}, 1.0}
e{{80}->{126}, 1.0}
e{{80}->{25}, 1.0}
e{{80}->{21}, 1.0}
e{{80}->{85}, 1.0}
e{{80}->{114}, 1.0}
e{{80}->{107}, 1.0}
e{{80}->{171}, 1.0}
e{{80}->{74}, 1.0}
e{{80}->{68}, 1.0}
e{{80}->{39}, 1.0}
e{{80}->{134}, 1.0}
e{{80}->{97}, 1.0}
e{{80}->{130}, 1.0}

e{{81}->{158}, 1.0}
e{{81}->{160}, 1.0}
e{{81}->{191}, 1.0}
e{{81}->{185}, 1.0}
e{{81}->{28}, 1.0}
e{{81}->{152}, 1.0}
e{{81}->{183}, 1.0}
e{{81}->{146}, 1.0}
e{{81}->{113}, 1.0}
e{{81}->{115}, 1.0}
e{{81}->{42}, 1.0}
e{{81}->{108}, 1.0}
e{{81}->{69}, 1.0}
e{{81}->{65}, 1.0}
e{{81}->{129}, 1.0}
e{{81}->{100}, 1.0}
e{{81}->{64}, 1.0}
e{{81}->{153}, 1.0}
e{{81}->{91}, 1.0}
e{{81}->{151}, 1.0}
e{{81}->{147}, 1.0}
e{{81}->{109}, 1.0}
e{{81}->{175}, 1.0}
e{{81}->{10}, 1.0}
e{{81}->{12}, 1.0}
e{{81}->{103}, 1.0}
e{{81}->{196}, 1.0}

e{{82}->{94}, 1.0}
e{{82}->{32}, 1.0}
e{{82}->{27}, 1.0}
e{{82}->{87}, 1.0}
e{{82}->{89}, 1.0}
e{{82}->{153}, 1.0}
e{{82}->{152}, 1.0}
e{{82}->{146}, 1.0}
e{{82}->{181}, 1.0}
e{{82}->{116}, 1.0}
e{{82}->{47}, 1.0}
e{{82}->{110}, 1.0}
e{{82}->{16}, 1.0}
e{{82}->{10}, 1.0}
e{{82}->{12}, 1.0}
e{{82}->{108}, 1.0}
e{{82}->{198}, 1.0}
e{{82}->{166}, 1.0}
e{{82}->{73}, 1.0}
e{{82}->{100}, 1.0}

e{{83}->{61}, 1.0}
e{{83}->{24}, 1.0}
e{{83}->{55}, 1.0}
e{{83}->{57}, 1.0}
e{{83}->{148}, 1.0}
e{{83}->{117}, 1.0}
e{{83}->{112}, 1.0}
e{{83}->{143}, 1.0}
e{{83}->{174}, 1.0}
e{{83}->{199}, 1.0}
e{{83}->{170}, 1.0}
e{{83}->{36}, 1.0}
e{{83}->{3}, 1.0}
e{{83}->{38}, 1.0}
e{{83}->{197}, 1.0}
e{{83}->{31}, 1.0}
e{{83}->{95}, 1.0}
e{{83}->{97}, 1.0}
e{{83}->{56}, 1.0}
e{{83}->{25}, 1.0}
e{{83}->{54}, 1.0}
e{{83}->{118}, 1.0}
e{{83}->{85}, 1.0}
e{{83}->{149}, 1.0}
e{{83}->{18}, 1.0}
e{{83}->{177}, 1.0}
e{{83}->{134}, 1.0}

e{{84}->{34}, 1.0}
e{{84}->{157}, 1.0}
e{{84}->{56}, 1.0}
e{{84}->{184}, 1.0}
e{{84}->{155}, 1.0}
e{{84}->{154}, 1.0}
e{{84}->{149}, 1.0}
e{{84}->{117}, 1.0}
e{{84}->{55}, 1.0}
e{{84}->{119}, 1.0}
e{{84}->{54}, 1.0}
e{{84}->{79}, 1.0}
e{{84}->{14}, 1.0}
e{{84}->{174}, 1.0}
e{{84}->{136}, 1.0}
e{{84}->{75}, 1.0}
e{{84}->{37}, 1.0}
e{{84}->{101}, 1.0}
e{{84}->{68}, 1.0}
e{{84}->{38}, 1.0}
e{{84}->{70}, 1.0}
e{{84}->{134}, 1.0}

e{{85}->{98}, 1.0}
e{{85}->{36}, 1.0}
e{{85}->{30}, 1.0}
e{{85}->{125}, 1.0}
e{{85}->{57}, 1.0}
e{{85}->{59}, 1.0}
e{{85}->{117}, 1.0}
e{{85}->{55}, 1.0}
e{{85}->{119}, 1.0}
e{{85}->{83}, 1.0}
e{{85}->{174}, 1.0}
e{{85}->{143}, 1.0}
e{{85}->{108}, 1.0}
e{{85}->{66}, 1.0}
e{{85}->{68}, 1.0}
e{{85}->{132}, 1.0}
e{{85}->{192}, 1.0}
e{{85}->{124}, 1.0}
e{{85}->{184}, 1.0}
e{{85}->{148}, 1.0}
e{{85}->{78}, 1.0}
e{{85}->{45}, 1.0}
e{{85}->{80}, 1.0}
e{{85}->{111}, 1.0}
e{{85}->{107}, 1.0}
e{{85}->{37}, 1.0}
e{{85}->{101}, 1.0}

e{{86}->{67}, 1.0}
e{{86}->{5}, 1.0}
e{{86}->{36}, 1.0}
e{{86}->{125}, 1.0}
e{{86}->{92}, 1.0}
e{{86}->{55}, 1.0}
e{{86}->{57}, 1.0}
e{{86}->{24}, 1.0}
e{{86}->{88}, 1.0}
e{{86}->{114}, 1.0}
e{{86}->{79}, 1.0}
e{{86}->{112}, 1.0}
e{{86}->{106}, 1.0}
e{{86}->{199}, 1.0}
e{{86}->{38}, 1.0}
e{{86}->{163}, 1.0}
e{{86}->{31}, 1.0}
e{{86}->{33}, 1.0}
e{{86}->{0}, 1.0}
e{{86}->{192}, 1.0}
e{{86}->{117}, 1.0}
e{{86}->{148}, 1.0}
e{{86}->{177}, 1.0}
e{{86}->{144}, 1.0}
e{{86}->{171}, 1.0}
e{{86}->{74}, 1.0}
e{{86}->{39}, 1.0}
e{{86}->{41}, 1.0}

e{{87}->{164}, 1.0}
e{{87}->{35}, 1.0}
e{{87}->{166}, 1.0}
e{{87}->{32}, 1.0}
e{{87}->{193}, 1.0}
e{{87}->{28}, 1.0}
e{{87}->{91}, 1.0}
e{{87}->{158}, 1.0}
e{{87}->{153}, 1.0}
e{{87}->{115}, 1.0}
e{{87}->{147}, 1.0}
e{{87}->{179}, 1.0}
e{{87}->{16}, 1.0}
e{{87}->{15}, 1.0}
e{{87}->{175}, 1.0}
e{{87}->{82}, 1.0}
e{{87}->{113}, 1.0}
e{{87}->{172}, 1.0}
e{{87}->{11}, 1.0}
e{{87}->{46}, 1.0}
e{{87}->{109}, 1.0}
e{{87}->{167}, 1.0}
e{{87}->{10}, 1.0}
e{{87}->{73}, 1.0}

e{{88}->{37}, 1.0}
e{{88}->{101}, 1.0}
e{{88}->{36}, 1.0}
e{{88}->{68}, 1.0}
e{{88}->{70}, 1.0}
e{{88}->{134}, 1.0}
e{{88}->{97}, 1.0}
e{{88}->{98}, 1.0}
e{{88}->{130}, 1.0}
e{{88}->{194}, 1.0}
e{{88}->{31}, 1.0}
e{{88}->{30}, 1.0}
e{{88}->{26}, 1.0}
e{{88}->{54}, 1.0}
e{{88}->{86}, 1.0}
e{{88}->{150}, 1.0}
e{{88}->{17}, 1.0}
e{{88}->{19}, 1.0}
e{{88}->{18}, 1.0}
e{{88}->{114}, 1.0}
e{{88}->{44}, 1.0}
e{{88}->{41}, 1.0}
e{{88}->{74}, 1.0}

e{{89}->{198}, 1.0}
e{{89}->{133}, 1.0}
e{{89}->{162}, 1.0}
e{{89}->{129}, 1.0}
e{{89}->{193}, 1.0}
e{{89}->{62}, 1.0}
e{{89}->{189}, 1.0}
e{{89}->{93}, 1.0}
e{{89}->{128}, 1.0}
e{{89}->{156}, 1.0}
e{{89}->{27}, 1.0}
e{{89}->{91}, 1.0}
e{{89}->{151}, 1.0}
e{{89}->{82}, 1.0}
e{{89}->{178}, 1.0}
e{{89}->{20}, 1.0}
e{{89}->{116}, 1.0}
e{{89}->{115}, 1.0}
e{{89}->{109}, 1.0}
e{{89}->{9}, 1.0}
e{{89}->{12}, 1.0}
e{{89}->{76}, 1.0}
e{{89}->{172}, 1.0}

e{{90}->{3}, 1.0}
e{{90}->{197}, 1.0}
e{{90}->{164}, 1.0}
e{{90}->{63}, 1.0}
e{{90}->{59}, 1.0}
e{{90}->{154}, 1.0}
e{{90}->{125}, 1.0}
e{{90}->{184}, 1.0}
e{{90}->{79}, 1.0}
e{{90}->{143}, 1.0}
e{{90}->{106}, 1.0}
e{{90}->{13}, 1.0}
e{{90}->{77}, 1.0}
e{{90}->{39}, 1.0}
e{{90}->{134}, 1.0}
e{{90}->{41}, 1.0}
e{{90}->{8}, 1.0}
e{{90}->{72}, 1.0}
e{{90}->{163}, 1.0}
e{{90}->{66}, 1.0}
e{{90}->{101}, 1.0}
e{{90}->{68}, 1.0}
e{{90}->{159}, 1.0}
e{{90}->{97}, 1.0}
e{{90}->{0}, 1.0}
e{{90}->{192}, 1.0}
e{{90}->{157}, 1.0}
e{{90}->{22}, 1.0}
e{{90}->{18}, 1.0}
e{{90}->{148}, 1.0}
e{{90}->{74}, 1.0}

e{{91}->{40}, 1.0}
e{{91}->{160}, 1.0}
e{{91}->{191}, 1.0}
e{{91}->{162}, 1.0}
e{{91}->{193}, 1.0}
e{{91}->{28}, 1.0}
e{{91}->{87}, 1.0}
e{{91}->{151}, 1.0}
e{{91}->{58}, 1.0}
e{{91}->{186}, 1.0}
e{{91}->{89}, 1.0}
e{{91}->{116}, 1.0}
e{{91}->{147}, 1.0}
e{{91}->{50}, 1.0}
e{{91}->{81}, 1.0}
e{{91}->{108}, 1.0}
e{{91}->{172}, 1.0}
e{{91}->{110}, 1.0}
e{{91}->{169}, 1.0}
e{{91}->{196}, 1.0}
e{{91}->{128}, 1.0}
e{{91}->{29}, 1.0}
e{{91}->{185}, 1.0}
e{{91}->{115}, 1.0}
e{{91}->{140}, 1.0}
e{{91}->{142}, 1.0}

e{{92}->{72}, 1.0}
e{{92}->{6}, 1.0}
e{{92}->{70}, 1.0}
e{{92}->{97}, 1.0}
e{{92}->{3}, 1.0}
e{{92}->{67}, 1.0}
e{{92}->{98}, 1.0}
e{{92}->{57}, 1.0}
e{{92}->{121}, 1.0}
e{{92}->{24}, 1.0}
e{{92}->{184}, 1.0}
e{{92}->{59}, 1.0}
e{{92}->{21}, 1.0}
e{{92}->{149}, 1.0}
e{{92}->{86}, 1.0}
e{{92}->{177}, 1.0}
e{{92}->{144}, 1.0}
e{{92}->{44}, 1.0}
e{{92}->{143}, 1.0}
e{{92}->{111}, 1.0}

e{{93}->{10}, 1.0}
e{{93}->{42}, 1.0}
e{{93}->{73}, 1.0}
e{{93}->{76}, 1.0}
e{{93}->{172}, 1.0}
e{{93}->{103}, 1.0}
e{{93}->{162}, 1.0}
e{{93}->{64}, 1.0}
e{{93}->{191}, 1.0}
e{{93}->{89}, 1.0}
e{{93}->{153}, 1.0}
e{{93}->{188}, 1.0}
e{{93}->{181}, 1.0}
e{{93}->{146}, 1.0}
e{{93}->{113}, 1.0}
e{{93}->{20}, 1.0}
e{{93}->{116}, 1.0}
e{{93}->{46}, 1.0}
e{{93}->{176}, 1.0}
e{{93}->{47}, 1.0}

e{{94}->{166}, 1.0}
e{{94}->{102}, 1.0}
e{{94}->{73}, 1.0}
e{{94}->{40}, 1.0}
e{{94}->{168}, 1.0}
e{{94}->{164}, 1.0}
e{{94}->{65}, 1.0}
e{{94}->{32}, 1.0}
e{{94}->{122}, 1.0}
e{{94}->{151}, 1.0}
e{{94}->{178}, 1.0}
e{{94}->{176}, 1.0}
e{{94}->{140}, 1.0}
e{{94}->{167}, 1.0}
e{{94}->{198}, 1.0}
e{{94}->{128}, 1.0}
e{{94}->{187}, 1.0}
e{{94}->{156}, 1.0}
e{{94}->{82}, 1.0}
e{{94}->{53}, 1.0}
e{{94}->{181}, 1.0}
e{{94}->{20}, 1.0}
e{{94}->{175}, 1.0}
e{{94}->{113}, 1.0}
e{{94}->{16}, 1.0}

e{{95}->{72}, 1.0}
e{{95}->{170}, 1.0}
e{{95}->{67}, 1.0}
e{{95}->{163}, 1.0}
e{{95}->{195}, 1.0}
e{{95}->{70}, 1.0}
e{{95}->{37}, 1.0}
e{{95}->{96}, 1.0}
e{{95}->{59}, 1.0}
e{{95}->{123}, 1.0}
e{{95}->{125}, 1.0}
e{{95}->{157}, 1.0}
e{{95}->{55}, 1.0}
e{{95}->{148}, 1.0}
e{{95}->{19}, 1.0}
e{{95}->{51}, 1.0}
e{{95}->{83}, 1.0}
e{{95}->{21}, 1.0}
e{{95}->{149}, 1.0}
e{{95}->{80}, 1.0}
e{{95}->{114}, 1.0}
e{{95}->{17}, 1.0}

e{{96}->{44}, 1.0}
e{{96}->{79}, 1.0}
e{{96}->{72}, 1.0}
e{{96}->{107}, 1.0}
e{{96}->{139}, 1.0}
e{{96}->{36}, 1.0}
e{{96}->{132}, 1.0}
e{{96}->{33}, 1.0}
e{{96}->{0}, 1.0}
e{{96}->{130}, 1.0}
e{{96}->{31}, 1.0}
e{{96}->{95}, 1.0}
e{{96}->{30}, 1.0}
e{{96}->{121}, 1.0}
e{{96}->{24}, 1.0}
e{{96}->{56}, 1.0}
e{{96}->{184}, 1.0}
e{{96}->{117}, 1.0}
e{{96}->{148}, 1.0}
e{{96}->{177}, 1.0}

e{{97}->{79}, 1.0}
e{{97}->{143}, 1.0}
e{{97}->{170}, 1.0}
e{{97}->{75}, 1.0}
e{{97}->{139}, 1.0}
e{{97}->{98}, 1.0}
e{{97}->{36}, 1.0}
e{{97}->{157}, 1.0}
e{{97}->{159}, 1.0}
e{{97}->{149}, 1.0}
e{{97}->{120}, 1.0}
e{{97}->{52}, 1.0}
e{{97}->{83}, 1.0}
e{{97}->{80}, 1.0}
e{{97}->{138}, 1.0}
e{{97}->{171}, 1.0}
e{{97}->{70}, 1.0}
e{{97}->{68}, 1.0}
e{{97}->{132}, 1.0}
e{{97}->{163}, 1.0}
e{{97}->{30}, 1.0}
e{{97}->{90}, 1.0}
e{{97}->{92}, 1.0}
e{{97}->{150}, 1.0}
e{{97}->{88}, 1.0}
e{{97}->{119}, 1.0}

e{{98}->{79}, 1.0}
e{{98}->{112}, 1.0}
e{{98}->{75}, 1.0}
e{{98}->{3}, 1.0}
e{{98}->{195}, 1.0}
e{{98}->{31}, 1.0}
e{{98}->{97}, 1.0}
e{{98}->{192}, 1.0}
e{{98}->{124}, 1.0}
e{{98}->{54}, 1.0}
e{{98}->{85}, 1.0}
e{{98}->{149}, 1.0}
e{{98}->{177}, 1.0}
e{{98}->{45}, 1.0}
e{{98}->{173}, 1.0}
e{{98}->{99}, 1.0}
e{{98}->{37}, 1.0}
e{{98}->{101}, 1.0}
e{{98}->{4}, 1.0}
e{{98}->{59}, 1.0}
e{{98}->{123}, 1.0}
e{{98}->{92}, 1.0}
e{{98}->{121}, 1.0}
e{{98}->{88}, 1.0}
e{{98}->{51}, 1.0}
e{{98}->{117}, 1.0}

e{{99}->{112}, 1.0}
e{{99}->{79}, 1.0}
e{{99}->{111}, 1.0}
e{{99}->{44}, 1.0}
e{{99}->{171}, 1.0}
e{{99}->{14}, 1.0}
e{{99}->{8}, 1.0}
e{{99}->{72}, 1.0}
e{{99}->{7}, 1.0}
e{{99}->{199}, 1.0}
e{{99}->{3}, 1.0}
e{{99}->{163}, 1.0}
e{{99}->{38}, 1.0}
e{{99}->{37}, 1.0}
e{{99}->{101}, 1.0}
e{{99}->{0}, 1.0}
e{{99}->{98}, 1.0}
e{{99}->{130}, 1.0}
e{{99}->{56}, 1.0}
e{{99}->{184}, 1.0}
e{{99}->{26}, 1.0}
e{{99}->{148}, 1.0}
e{{99}->{21}, 1.0}

e{{100}->{81}, 1.0}
e{{100}->{147}, 1.0}
e{{100}->{178}, 1.0}
e{{100}->{108}, 1.0}
e{{100}->{46}, 1.0}
e{{100}->{9}, 1.0}
e{{100}->{168}, 1.0}
e{{100}->{11}, 1.0}
e{{100}->{164}, 1.0}
e{{100}->{166}, 1.0}
e{{100}->{161}, 1.0}
e{{100}->{64}, 1.0}
e{{100}->{29}, 1.0}
e{{100}->{62}, 1.0}
e{{100}->{186}, 1.0}
e{{100}->{179}, 1.0}
e{{100}->{82}, 1.0}
e{{100}->{140}, 1.0}
e{{100}->{169}, 1.0}
e{{100}->{43}, 1.0}
e{{100}->{10}, 1.0}
e{{100}->{167}, 1.0}
e{{100}->{1}, 1.0}
e{{100}->{162}, 1.0}
e{{100}->{191}, 1.0}
e{{100}->{187}, 1.0}

e{{101}->{145}, 1.0}
e{{101}->{52}, 1.0}
e{{101}->{112}, 1.0}
e{{101}->{170}, 1.0}
e{{101}->{38}, 1.0}
e{{101}->{66}, 1.0}
e{{101}->{4}, 1.0}
e{{101}->{99}, 1.0}
e{{101}->{157}, 1.0}
e{{101}->{118}, 1.0}
e{{101}->{85}, 1.0}
e{{101}->{56}, 1.0}
e{{101}->{120}, 1.0}
e{{101}->{84}, 1.0}
e{{101}->{51}, 1.0}
e{{101}->{78}, 1.0}
e{{101}->{41}, 1.0}
e{{101}->{165}, 1.0}
e{{101}->{136}, 1.0}
e{{101}->{98}, 1.0}
e{{101}->{195}, 1.0}
e{{101}->{61}, 1.0}
e{{101}->{90}, 1.0}
e{{101}->{154}, 1.0}
e{{101}->{57}, 1.0}
e{{101}->{88}, 1.0}
e{{101}->{119}, 1.0}

e{{102}->{147}, 1.0}
e{{102}->{116}, 1.0}
e{{102}->{180}, 1.0}
e{{102}->{48}, 1.0}
e{{102}->{43}, 1.0}
e{{102}->{141}, 1.0}
e{{102}->{12}, 1.0}
e{{102}->{167}, 1.0}
e{{102}->{103}, 1.0}
e{{102}->{166}, 1.0}
e{{102}->{196}, 1.0}
e{{102}->{94}, 1.0}
e{{102}->{158}, 1.0}
e{{102}->{1}, 1.0}
e{{102}->{32}, 1.0}
e{{102}->{64}, 1.0}
e{{102}->{160}, 1.0}
e{{102}->{187}, 1.0}
e{{102}->{58}, 1.0}
e{{102}->{28}, 1.0}
e{{102}->{188}, 1.0}
e{{102}->{183}, 1.0}
e{{102}->{185}, 1.0}
e{{102}->{152}, 1.0}

e{{103}->{147}, 1.0}
e{{103}->{50}, 1.0}
e{{103}->{81}, 1.0}
e{{103}->{40}, 1.0}
e{{103}->{104}, 1.0}
e{{103}->{71}, 1.0}
e{{103}->{73}, 1.0}
e{{103}->{2}, 1.0}
e{{103}->{93}, 1.0}
e{{103}->{186}, 1.0}
e{{103}->{153}, 1.0}
e{{103}->{113}, 1.0}
e{{103}->{140}, 1.0}
e{{103}->{167}, 1.0}
e{{103}->{169}, 1.0}
e{{103}->{102}, 1.0}
e{{103}->{133}, 1.0}
e{{103}->{160}, 1.0}
e{{103}->{191}, 1.0}
e{{103}->{162}, 1.0}
e{{103}->{193}, 1.0}
e{{103}->{187}, 1.0}
e{{103}->{189}, 1.0}
e{{103}->{183}, 1.0}
e{{103}->{185}, 1.0}

e{{104}->{20}, 1.0}
e{{104}->{180}, 1.0}
e{{104}->{115}, 1.0}
e{{104}->{178}, 1.0}
e{{104}->{141}, 1.0}
e{{104}->{172}, 1.0}
e{{104}->{47}, 1.0}
e{{104}->{175}, 1.0}
e{{104}->{142}, 1.0}
e{{104}->{105}, 1.0}
e{{104}->{168}, 1.0}
e{{104}->{43}, 1.0}
e{{104}->{164}, 1.0}
e{{104}->{103}, 1.0}
e{{104}->{198}, 1.0}
e{{104}->{160}, 1.0}
e{{104}->{128}, 1.0}
e{{104}->{189}, 1.0}
e{{104}->{156}, 1.0}
e{{104}->{62}, 1.0}
e{{104}->{158}, 1.0}
e{{104}->{187}, 1.0}

e{{105}->{183}, 1.0}
e{{105}->{178}, 1.0}
e{{105}->{49}, 1.0}
e{{105}->{147}, 1.0}
e{{105}->{110}, 1.0}
e{{105}->{15}, 1.0}
e{{105}->{137}, 1.0}
e{{105}->{172}, 1.0}
e{{105}->{108}, 1.0}
e{{105}->{40}, 1.0}
e{{105}->{104}, 1.0}
e{{105}->{168}, 1.0}
e{{105}->{162}, 1.0}
e{{105}->{161}, 1.0}
e{{105}->{196}, 1.0}
e{{105}->{164}, 1.0}
e{{105}->{35}, 1.0}
